id,year,fname,ftype,license,agerange,city,county,subregion,zip,center_based,capacity,enroll,enroll_1yr,enroll_2yr,enroll_3yr,enroll_4yr,enroll_5yr,QRIS_rating,QRIS_points,QRIS_edu_score,QRIS_pgm_score,QRIS_qual_pt,QRIS_ERS,p_pov,p_black,p_hisp,med_income
49000332,2012,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,1,1,0,2,0,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2013,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,0,1,0,1,0,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2010,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,0,1,3,1,0,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2011,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,1,0,2,1,1,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2008,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,8,0,1,3,2,0,4 stars,,,,,,5.3,0.028500414,0.05683513,78007
49000332,2009,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,0,1,0,2,1,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2014,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,5,1,4,0,0,0,4 stars,10,7,2,Yes,0,5.3,0.028500414,0.05683513,78007
49000332,2007,LITTLE STARS,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,0,4,2,0,0,4 stars,,,,,,5.3,0.028500414,0.05683513,78007
49000333,2014,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,37,0,0,0,0,0,5 stars,15,7,7,Yes,6.050000191,5.3,0.028500414,0.05683513,78007
49000333,2007,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,44,0,0,0,0,0,5 stars,,,,,5.840000153,5.3,0.028500414,0.05683513,78007
49000333,2013,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,45,0,0,0,0,0,5 stars,15,7,7,Yes,6.050000191,5.3,0.028500414,0.05683513,78007
49000333,2008,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,41,0,0,0,0,0,5 stars,,,,,5.840000153,5.3,0.028500414,0.05683513,78007
49000333,2010,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,41,0,0,0,0,0,5 stars,15,7,7,Yes,5.130000114,5.3,0.028500414,0.05683513,78007
49000333,2009,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,44,0,0,0,0,0,5 stars,15,7,7,Yes,5.840000153,5.3,0.028500414,0.05683513,78007
49000333,2012,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,64,0,0,0,0,0,5 stars,15,7,7,Yes,5.130000114,5.3,0.028500414,0.05683513,78007
49000333,2011,WOODLAND HEIGHTS PRIME TIME FOR KIDS,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28117,yes,75,52,0,0,0,0,0,5 stars,15,7,7,Yes,5.130000114,5.3,0.028500414,0.05683513,78007
49000334,2014,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,69,15,18,10,14,4,4 stars,10,4,5,Yes,4.869999886,36.6,0.236663848,0.120206848,36237
49000334,2011,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,54,6,18,12,10,3,4 stars,10,4,5,Yes,4.869999886,36.6,0.236663848,0.120206848,36237
49000334,2013,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,69,15,18,10,14,4,4 stars,10,4,5,Yes,4.869999886,36.6,0.236663848,0.120206848,36237
49000334,2008,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,66,12,2,17,15,12,4 stars,,,,,5.550000191,36.6,0.236663848,0.120206848,36237
49000334,2009,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,66,12,2,17,15,12,4 stars,10,3,6,Yes,5.550000191,36.6,0.236663848,0.120206848,36237
49000334,2007,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-5,Statesville,Iredell,Iredell,28677,yes,100,56,10,11,11,17,2,3 stars,,,,,,36.6,0.236663848,0.120206848,36237
49000334,2010,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,57,11,16,12,15,0,4 stars,10,3,6,Yes,5.550000191,36.6,0.236663848,0.120206848,36237
49000334,2012,THE CARPENTER'S KIDS,Religious sponsored,Star Rated,0-6,Statesville,Iredell,Iredell,28677,yes,100,43,7,11,9,13,1,4 stars,10,4,5,Yes,4.869999886,36.6,0.236663848,0.120206848,36237
49000335,2007,SHOOKIES' FAMILY HOME CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,5,6,1,0,0,1,1,4 stars,,,,,,36.6,0.236663848,0.120206848,36237
49000335,2010,SHOOKIES' FAMILY HOME CHILD CARE,Independent,Star Rated,2-12,Statesville,Iredell,Iredell,28677,no,8,4,0,0,0,2,0,4 stars,10,7,2,Yes,0,36.6,0.236663848,0.120206848,36237
49000335,2008,SHOOKIES' FAMILY HOME CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,5,4,0,1,0,1,1,4 stars,,,,,,36.6,0.236663848,0.120206848,36237
49000335,2009,SHOOKIES' FAMILY HOME CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,8,5,0,0,2,0,1,4 stars,10,7,2,Yes,0,36.6,0.236663848,0.120206848,36237
49000336,2007,"BRIGHT START ACADEMY, LLC",Independent,Star Rated,0-12,,Iredell,,,yes,198,93,14,15,18,26,7,5 stars,,,,,5.852499962,,,,
49000336,2008,"BRIGHT START ACADEMY, LLC",Independent,Star Rated,0-12,,Iredell,,,yes,198,98,15,14,13,33,0,5 stars,,,,,5.852499962,,,,
49000337,2013,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,42,0,0,0,0,0,4 stars,10,7,2,Yes,,7.1,0.102319874,0.045082685,54890
49000337,2011,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,20,0,0,0,0,0,4 stars,10,7,2,Yes,,7.1,0.102319874,0.045082685,54890
49000337,2008,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,39,0,0,0,0,0,5 stars,,,,,5.650000095,7.1,0.102319874,0.045082685,54890
49000337,2012,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,70,0,0,0,0,0,4 stars,10,7,2,Yes,,7.1,0.102319874,0.045082685,54890
49000337,2009,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,22,0,0,0,0,0,5 stars,14,7,6,Yes,5.650000095,7.1,0.102319874,0.045082685,54890
49000337,2007,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,47,0,0,0,0,0,4 stars,,,,,,7.1,0.102319874,0.045082685,54890
49000337,2014,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,23,0,0,0,0,0,4 stars,10,7,2,Yes,,7.1,0.102319874,0.045082685,54890
49000337,2010,EAST MOORESVILLE INTERMEDIATE BASP,Local public school,Star Rated,5-12,Mooresville,Iredell,Iredell,28115,yes,100,17,0,0,0,0,0,5 stars,14,7,6,Yes,5.650000095,7.1,0.102319874,0.045082685,54890
49000339,2008,SAFE AND SOUND FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,0,0,0,0,0,0,1 star,,,,,,16,0.144380078,0.061000451,47664
49000339,2007,SAFE AND SOUND FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,0,0,0,0,0,0,1 star,,,,,,16,0.144380078,0.061000451,47664
49000339,2010,SAFE AND SOUND FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,2,0,0,1,1,0,2 stars,5,3,1,Yes,0,16,0.144380078,0.061000451,47664
49000339,2012,SAFE AND SOUND FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,5,1,0,2,1,1,3 stars,7,4,2,Yes,0,16,0.144380078,0.061000451,47664
49000339,2011,SAFE AND SOUND FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,5,1,1,1,2,0,2 stars,5,3,1,Yes,0,16,0.144380078,0.061000451,47664
49000344,2007,SHELIA'S LOVING CARE IN HOME DAYCARE,Independent,Star Rated,1-12,,Iredell,,,no,8,5,1,0,1,0,0,3 stars,,,,,,,,,
49000346,2010,KEY ACADEMY HOME DAYCARE,Independent,Star Rated,1-12,Mooresville,Iredell,Iredell,28115,no,5,5,0,0,2,3,0,1 star,0,0,0,No,0,7.1,0.102319874,0.045082685,54890
49000346,2008,KEY ACADEMY HOME DAYCARE,Independent,Star Rated,1-12,Mooresville,Iredell,Iredell,28115,no,5,5,0,1,0,2,2,1 star,,,,,,7.1,0.102319874,0.045082685,54890
49000346,2007,KEY ACADEMY HOME DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,5,5,1,1,1,2,0,1 star,,,,,,7.1,0.102319874,0.045082685,54890
49000346,2009,KEY ACADEMY HOME DAYCARE,Independent,Star Rated,1-12,Mooresville,Iredell,Iredell,28115,no,5,6,0,0,3,2,1,1 star,0,0,0,No,0,7.1,0.102319874,0.045082685,54890
49000347,2009,FIRST STEPS PRESCHOOL & DAYCARE,Independent,Star Rated,1-12,Mooresville,Iredell,Iredell,28117,no,8,8,1,2,0,0,3,1 star,0,0,0,No,0,5.3,0.028500414,0.05683513,78007
49000347,2007,FIRST STEPS PRESCHOOL & DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,10,0,3,2,0,0,1 star,,,,,,5.3,0.028500414,0.05683513,78007
49000347,2008,FIRST STEPS PRESCHOOL & DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,no,8,7,2,0,1,3,0,1 star,,,,,,5.3,0.028500414,0.05683513,78007
49000348,2011,STATESVILLE CHRISTIAN SCHOOL,Religious sponsored,Notice of Compliance,3-5,Statesville,Iredell,Iredell,28625,yes,110,21,0,0,0,15,6,No rating,0,,,,,16,0.144380078,0.061000451,47664
49000348,2007,STATESVILLE CHRISTIAN SCHOOL,Religious sponsored,Notice of Compliance,3-5,Statesville,Iredell,Iredell,28625,yes,110,23,0,0,0,16,7,No rating,,,,,,16,0.144380078,0.061000451,47664
49000348,2009,STATESVILLE CHRISTIAN SCHOOL,Religious sponsored,Notice of Compliance,3-5,Statesville,Iredell,Iredell,28625,yes,110,15,0,0,0,10,5,No rating,0,,,,,16,0.144380078,0.061000451,47664
49000348,2008,STATESVILLE CHRISTIAN SCHOOL,Religious sponsored,Notice of Compliance,3-5,Statesville,Iredell,Iredell,28625,yes,110,10,0,0,0,7,3,No rating,,,,,,16,0.144380078,0.061000451,47664
49000348,2010,STATESVILLE CHRISTIAN SCHOOL,Religious sponsored,Notice of Compliance,3-5,Statesville,Iredell,Iredell,28625,yes,110,23,0,0,0,16,7,No rating,0,,,,,16,0.144380078,0.061000451,47664
49000350,2007,STAR LIGHT DAY CARE INC.,Independent,Star Rated,0-12,,Iredell,,,yes,54,49,2,9,16,9,0,1 star,,,,,,,,,
49000354,2008,CAROL-LYNN'S FAMILY CHILD CARE,Independent,Star Rated,0-12,,Iredell,,,no,8,4,0,2,0,1,0,2 stars,,,,,,,,,
49000354,2007,CAROL-LYNN'S FAMILY CHILD CARE,Independent,Star Rated,0-12,,Iredell,,,no,5,4,2,0,1,0,0,1 star,,,,,,,,,
49000356,2009,MISS VANESSA'S TODDLER TIME DAYCARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,5,0,1,1,1,2,2 stars,4,1,2,Yes,0,16,0.144380078,0.061000451,47664
49000356,2008,MISS VANESSA'S TODDLER TIME DAYCARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,8,0,1,1,0,0,2 stars,,,,,,16,0.144380078,0.061000451,47664
49000356,2007,MISS VANESSA'S TODDLER TIME DAYCARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,5,2,1,2,0,0,2 stars,,,,,,16,0.144380078,0.061000451,47664
49000357,2014,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,140,15,14,25,38,22,5 stars,13,5,7,Yes,5.583333492,5.3,0.028500414,0.05683513,78007
49000357,2012,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,134,11,27,39,45,3,5 stars,14,6,7,Yes,5.75666666,5.3,0.028500414,0.05683513,78007
49000357,2011,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,115,19,28,36,15,0,5 stars,14,6,7,Yes,5.75666666,5.3,0.028500414,0.05683513,78007
49000357,2009,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,104,11,13,25,31,11,5 stars,13,5,7,Yes,5.760000229,5.3,0.028500414,0.05683513,78007
49000357,2013,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,118,13,15,38,34,1,5 stars,13,5,7,Yes,5.583333492,5.3,0.028500414,0.05683513,78007
49000357,2007,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,112,9,28,30,37,0,3 stars,,,,,5.760000229,5.3,0.028500414,0.05683513,78007
49000357,2010,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,114,15,24,26,28,3,5 stars,14,6,7,Yes,5.75666666,5.3,0.028500414,0.05683513,78007
49000357,2008,PRIMROSE SCHOOL OF LAKE NORMAN,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,186,122,8,15,32,36,21,4 stars,,,,,5.760000229,5.3,0.028500414,0.05683513,78007
49000358,2012,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,3,0,1,0,0,2,2 stars,4,1,2,Yes,0,16,0.144380078,0.061000451,47664
49000358,2007,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,3,0,1,2,0,0,3 stars,,,,,,16,0.144380078,0.061000451,47664
49000358,2013,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,3,0,1,0,0,2,3 stars,8,5,2,Yes,0,16,0.144380078,0.061000451,47664
49000358,2010,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,6,0,2,2,1,0,2 stars,4,1,2,Yes,0,16,0.144380078,0.061000451,47664
49000358,2008,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,2,0,0,1,0,0,3 stars,,,,,,16,0.144380078,0.061000451,47664
49000358,2011,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,5,1,0,2,2,0,2 stars,4,1,2,Yes,0,16,0.144380078,0.061000451,47664
49000358,2009,HEART IN HAND FAMILY CHILD CARE,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,5,3,0,2,0,0,0,3 stars,8,1,6,Yes,4.96999979,16,0.144380078,0.061000451,47664
49000362,2007,PLAYMATES FAMILY CHILDCARE HOME,Independent,Star Rated,0-12,,Iredell,,,no,5,0,0,0,0,0,0,1 star,,,,,,,,,
49000363,2012,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,76,4,11,9,8,13,4 stars,11,4,6,Yes,5.363333225,5.3,0.028500414,0.05683513,78007
49000363,2013,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,102,16,12,18,11,14,4 stars,11,4,6,Yes,5.309999943,5.3,0.028500414,0.05683513,78007
49000363,2009,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,104,7,14,22,9,13,4 stars,11,4,6,Yes,5.954999924,5.3,0.028500414,0.05683513,78007
49000363,2014,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,108,18,19,17,20,12,4 stars,11,4,6,Yes,5.309999943,5.3,0.028500414,0.05683513,78007
49000363,2010,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,102,12,13,16,23,10,4 stars,11,4,6,Yes,5.363333225,5.3,0.028500414,0.05683513,78007
49000363,2007,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,144,19,15,39,37,1,4 stars,,,,,5.954999924,5.3,0.028500414,0.05683513,78007
49000363,2011,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,85,5,14,17,18,10,4 stars,11,4,6,Yes,5.363333225,5.3,0.028500414,0.05683513,78007
49000363,2008,TUTOR TIME CHILD CARE / LEARNING CENTER,Franchise,Star Rated,0-12,Mooresville,Iredell,Iredell,28117,yes,199,111,11,33,16,47,0,4 stars,,,,,5.954999924,5.3,0.028500414,0.05683513,78007
49000364,2007,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,37,5,7,9,5,8,1 star,,,,,,16,0.144380078,0.061000451,47664
49000364,2009,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,39,4,6,14,8,0,2 stars,4,1,2,Yes,,16,0.144380078,0.061000451,47664
49000364,2013,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,39,6,6,13,11,3,3 stars,7,4,2,Yes,,16,0.144380078,0.061000451,47664
49000364,2012,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,41,9,7,13,8,4,3 stars,7,4,2,Yes,,16,0.144380078,0.061000451,47664
49000364,2008,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,41,3,12,5,9,5,1 star,,,,,,16,0.144380078,0.061000451,47664
49000364,2011,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,39,7,9,8,7,5,3 stars,7,4,2,Yes,,16,0.144380078,0.061000451,47664
49000364,2014,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,33,2,5,7,14,3,3 stars,7,4,2,Yes,,16,0.144380078,0.061000451,47664
49000364,2010,KIDS' COUNTRY,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,yes,53,39,6,8,6,11,4,3 stars,7,4,2,Yes,,16,0.144380078,0.061000451,47664
49000365,2007,KIDZ ACADEMY,Independent,Star Rated,0-12,Davidson,Iredell,Iredell,28036,no,5,3,1,1,0,1,0,4 stars,,,,,,5.4,0.111118354,0.061428107,92136
49000365,2009,KIDZ ACADEMY,Independent,Star Rated,0-12,Davidson,Iredell,Iredell,28036,no,5,5,0,0,1,0,1,5 stars,14,6,7,Yes,5.519999981,5.4,0.111118354,0.061428107,92136
49000365,2010,KIDZ ACADEMY,Independent,Star Rated,2-12,Davidson,Iredell,Iredell,28036,no,5,2,0,0,0,1,0,3 stars,9,6,2,Yes,0,5.4,0.111118354,0.061428107,92136
49000365,2008,KIDZ ACADEMY,Independent,Star Rated,0-12,Davidson,Iredell,Iredell,28036,no,5,4,1,1,1,0,1,4 stars,,,,,,5.4,0.111118354,0.061428107,92136
49000368,2009,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,8,7,0,2,1,1,0,3 stars,9,4,4,Yes,4.420000076,7.1,0.102319874,0.045082685,54890
49000368,2008,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,8,5,0,2,1,0,1,3 stars,,,,,,7.1,0.102319874,0.045082685,54890
49000368,2007,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,5,8,3,2,1,1,0,1 star,,,,,,7.1,0.102319874,0.045082685,54890
49000368,2012,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,8,7,2,0,0,1,1,3 stars,9,6,2,Yes,3.74000001,7.1,0.102319874,0.045082685,54890
49000368,2011,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,8,7,2,1,0,1,1,3 stars,9,6,2,Yes,3.74000001,7.1,0.102319874,0.045082685,54890
49000368,2010,THE HUNDRED ACRE WOODS DAYCARE,Independent,Star Rated,0-12,Mooresville,Iredell,Iredell,28115,no,8,3,0,0,1,1,0,4 stars,10,5,4,Yes,4.420000076,7.1,0.102319874,0.045082685,54890
49000369,2007,MOORESVILLE HEAD START CENTER,Head Start,Star Rated,3-5,,Iredell,,,yes,30,29,0,0,4,13,12,4 stars,,,,,5.840000153,,,,
49000369,2008,MOORESVILLE HEAD START CENTER,Head Start,Star Rated,3-5,,Iredell,,,yes,30,30,0,0,11,13,6,4 stars,,,,,5.840000153,,,,
49000370,2009,MCGRAW'S MONSTERS,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,8,5,1,0,2,0,2,1 star,0,0,0,No,0,36.6,0.236663848,0.120206848,36237
49000370,2007,MCGRAW'S MONSTERS,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,8,4,1,0,2,0,0,1 star,,,,,,36.6,0.236663848,0.120206848,36237
49000370,2008,MCGRAW'S MONSTERS,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28677,no,8,5,0,2,0,3,0,1 star,,,,,,36.6,0.236663848,0.120206848,36237
49000371,2010,STAR QUALITY HOME DAY CARE FOR CHILDREN,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,7,0,3,2,1,0,4 stars,10,7,2,Yes,0,16,0.144380078,0.061000451,47664
49000371,2014,STAR QUALITY HOME DAY CARE FOR CHILDREN,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,9,0,3,1,1,0,4 stars,10,7,2,Yes,0,16,0.144380078,0.061000451,47664
49000371,2011,STAR QUALITY HOME DAY CARE FOR CHILDREN,Independent,Star Rated,0-12,Statesville,Iredell,Iredell,28625,no,8,5,0,0,3,1,1,4 stars,10,7,2,Yes,0,16,0.144380078,0.061000451,47664
